 frequency       gain_db         phase_deg      
 6.16595002e+00  3.62697407e+01  1.79999992e+02 
 6.30957344e+00  3.62697407e+01  1.79999991e+02 
 6.45654229e+00  3.62697407e+01  1.79999991e+02 
 6.60693448e+00  3.62697407e+01  1.79999991e+02 
 6.76082975e+00  3.62697407e+01  1.79999991e+02 
 6.91830971e+00  3.62697407e+01  1.79999991e+02 
 7.07945784e+00  3.62697407e+01  1.79999990e+02 
 7.24435960e+00  3.62697407e+01  1.79999990e+02 
 7.41310241e+00  3.62697407e+01  1.79999990e+02 
 7.58577575e+00  3.62697407e+01  1.79999990e+02 
 7.76247117e+00  3.62697407e+01  1.79999989e+02 
 7.94328235e+00  3.62697407e+01  1.79999989e+02 
 8.12830516e+00  3.62697407e+01  1.79999989e+02 
 8.31763771e+00  3.62697407e+01  1.79999989e+02 
 8.51138038e+00  3.62697407e+01  1.79999988e+02 
 8.70963590e+00  3.62697407e+01  1.79999988e+02 
 8.91250938e+00  3.62697407e+01  1.79999988e+02 
 9.12010839e+00  3.62697407e+01  1.79999988e+02 
 9.33254301e+00  3.62697407e+01  1.79999987e+02 
 9.54992586e+00  3.62697407e+01  1.79999987e+02 
 9.77237221e+00  3.62697407e+01  1.79999987e+02 
 1.00000000e+01  3.62697407e+01  1.79999986e+02 
 1.02329299e+01  3.62697407e+01  1.79999986e+02 
 1.04712855e+01  3.62697407e+01  1.79999986e+02 
 1.07151931e+01  3.62697407e+01  1.79999985e+02 
 1.09647820e+01  3.62697407e+01  1.79999985e+02 
 1.12201845e+01  3.62697407e+01  1.79999985e+02 
 1.14815362e+01  3.62697407e+01  1.79999984e+02 
 1.17489755e+01  3.62697407e+01  1.79999984e+02 
 1.20226443e+01  3.62697407e+01  1.79999984e+02 
 1.23026877e+01  3.62697407e+01  1.79999983e+02 
 1.25892541e+01  3.62697407e+01  1.79999983e+02 
 1.28824955e+01  3.62697407e+01  1.79999983e+02 
 1.31825674e+01  3.62697407e+01  1.79999982e+02 
 1.34896288e+01  3.62697407e+01  1.79999982e+02 
 1.38038426e+01  3.62697407e+01  1.79999981e+02 
 1.41253754e+01  3.62697407e+01  1.79999981e+02 
 1.44543977e+01  3.62697407e+01  1.79999980e+02 
 1.47910839e+01  3.62697407e+01  1.79999980e+02 
 1.51356125e+01  3.62697407e+01  1.79999979e+02 
 1.54881662e+01  3.62697407e+01  1.79999979e+02 
 1.58489319e+01  3.62697407e+01  1.79999979e+02 
 1.62181010e+01  3.62697407e+01  1.79999978e+02 
 1.65958691e+01  3.62697407e+01  1.79999977e+02 
 1.69824365e+01  3.62697407e+01  1.79999977e+02 
 1.73780083e+01  3.62697407e+01  1.79999976e+02 
 1.77827941e+01  3.62697407e+01  1.79999976e+02 
 1.81970086e+01  3.62697407e+01  1.79999975e+02 
 1.86208714e+01  3.62697407e+01  1.79999975e+02 
 1.90546072e+01  3.62697407e+01  1.79999974e+02 
 1.94984460e+01  3.62697407e+01  1.79999974e+02 
 1.99526231e+01  3.62697407e+01  1.79999973e+02 
 2.04173794e+01  3.62697407e+01  1.79999972e+02 
 2.08929613e+01  3.62697407e+01  1.79999972e+02 
 2.13796209e+01  3.62697407e+01  1.79999971e+02 
 2.18776162e+01  3.62697407e+01  1.79999970e+02 
 2.23872114e+01  3.62697407e+01  1.79999970e+02 
 2.29086765e+01  3.62697407e+01  1.79999969e+02 
 2.34422882e+01  3.62697407e+01  1.79999968e+02 
 2.39883292e+01  3.62697407e+01  1.79999967e+02 
 2.45470892e+01  3.62697407e+01  1.79999967e+02 
 2.51188643e+01  3.62697407e+01  1.79999966e+02 
 2.57039578e+01  3.62697407e+01  1.79999965e+02 
 2.63026799e+01  3.62697407e+01  1.79999964e+02 
 2.69153480e+01  3.62697407e+01  1.79999964e+02 
 2.75422870e+01  3.62697407e+01  1.79999963e+02 
 2.81838293e+01  3.62697407e+01  1.79999962e+02 
 2.88403150e+01  3.62697407e+01  1.79999961e+02 
 2.95120923e+01  3.62697407e+01  1.79999960e+02 
 3.01995172e+01  3.62697407e+01  1.79999959e+02 
 3.09029543e+01  3.62697407e+01  1.79999958e+02 
 3.16227766e+01  3.62697407e+01  1.79999957e+02 
 3.23593657e+01  3.62697407e+01  1.79999956e+02 
 3.31131121e+01  3.62697407e+01  1.79999955e+02 
 3.38844156e+01  3.62697407e+01  1.79999954e+02 
 3.46736850e+01  3.62697407e+01  1.79999953e+02 
 3.54813389e+01  3.62697407e+01  1.79999952e+02 
 3.63078055e+01  3.62697407e+01  1.79999951e+02 
 3.71535229e+01  3.62697407e+01  1.79999950e+02 
 3.80189396e+01  3.62697407e+01  1.79999948e+02 
 3.89045145e+01  3.62697407e+01  1.79999947e+02 
 3.98107171e+01  3.62697407e+01  1.79999946e+02 
 4.07380278e+01  3.62697407e+01  1.79999945e+02 
 4.16869383e+01  3.62697407e+01  1.79999943e+02 
 4.26579519e+01  3.62697407e+01  1.79999942e+02 
 4.36515832e+01  3.62697407e+01  1.79999941e+02 
 4.46683592e+01  3.62697407e+01  1.79999939e+02 
 4.57088190e+01  3.62697407e+01  1.79999938e+02 
 4.67735141e+01  3.62697407e+01  1.79999937e+02 
 4.78630092e+01  3.62697407e+01  1.79999935e+02 
 4.89778819e+01  3.62697407e+01  1.79999934e+02 
 5.01187234e+01  3.62697407e+01  1.79999932e+02 
 5.12861384e+01  3.62697407e+01  1.79999930e+02 
 5.24807460e+01  3.62697407e+01  1.79999929e+02 
 5.37031796e+01  3.62697407e+01  1.79999927e+02 
 5.49540874e+01  3.62697407e+01  1.79999925e+02 
 5.62341325e+01  3.62697407e+01  1.79999924e+02 
 5.75439937e+01  3.62697407e+01  1.79999922e+02 
 5.88843655e+01  3.62697407e+01  1.79999920e+02 
 6.02559586e+01  3.62697407e+01  1.79999918e+02 
 6.16595002e+01  3.62697407e+01  1.79999916e+02 
 6.30957344e+01  3.62697407e+01  1.79999914e+02 
 6.45654229e+01  3.62697407e+01  1.79999912e+02 
 6.60693448e+01  3.62697407e+01  1.79999910e+02 
 6.76082975e+01  3.62697407e+01  1.79999908e+02 
 6.91830971e+01  3.62697407e+01  1.79999906e+02 
 7.07945784e+01  3.62697407e+01  1.79999904e+02 
 7.24435960e+01  3.62697407e+01  1.79999902e+02 
 7.41310241e+01  3.62697407e+01  1.79999899e+02 
 7.58577575e+01  3.62697407e+01  1.79999897e+02 
 7.76247117e+01  3.62697407e+01  1.79999895e+02 
 7.94328235e+01  3.62697407e+01  1.79999892e+02 
 8.12830516e+01  3.62697407e+01  1.79999890e+02 
 8.31763771e+01  3.62697407e+01  1.79999887e+02 
 8.51138038e+01  3.62697407e+01  1.79999885e+02 
 8.70963590e+01  3.62697407e+01  1.79999882e+02 
 8.91250938e+01  3.62697407e+01  1.79999879e+02 
 9.12010839e+01  3.62697407e+01  1.79999876e+02 
 9.33254301e+01  3.62697407e+01  1.79999873e+02 
 9.54992586e+01  3.62697407e+01  1.79999871e+02 
 9.77237221e+01  3.62697407e+01  1.79999868e+02 
 1.00000000e+02  3.62697407e+01  1.79999864e+02 
 1.02329299e+02  3.62697407e+01  1.79999861e+02 
 1.04712855e+02  3.62697407e+01  1.79999858e+02 
 1.07151931e+02  3.62697407e+01  1.79999855e+02 
 1.09647820e+02  3.62697407e+01  1.79999851e+02 
 1.12201845e+02  3.62697407e+01  1.79999848e+02 
 1.14815362e+02  3.62697407e+01  1.79999844e+02 
 1.17489755e+02  3.62697407e+01  1.79999841e+02 
 1.20226443e+02  3.62697407e+01  1.79999837e+02 
 1.23026877e+02  3.62697407e+01  1.79999833e+02 
 1.25892541e+02  3.62697407e+01  1.79999829e+02 
 1.28824955e+02  3.62697407e+01  1.79999825e+02 
 1.31825674e+02  3.62697407e+01  1.79999821e+02 
 1.34896288e+02  3.62697407e+01  1.79999817e+02 
 1.38038426e+02  3.62697407e+01  1.79999813e+02 
 1.41253754e+02  3.62697407e+01  1.79999808e+02 
 1.44543977e+02  3.62697407e+01  1.79999804e+02 
 1.47910839e+02  3.62697407e+01  1.79999799e+02 
 1.51356125e+02  3.62697407e+01  1.79999795e+02 
 1.54881662e+02  3.62697407e+01  1.79999790e+02 
 1.58489319e+02  3.62697407e+01  1.79999785e+02 
 1.62181010e+02  3.62697407e+01  1.79999780e+02 
 1.65958691e+02  3.62697407e+01  1.79999775e+02 
 1.69824365e+02  3.62697407e+01  1.79999770e+02 
 1.73780083e+02  3.62697407e+01  1.79999764e+02 
 1.77827941e+02  3.62697407e+01  1.79999759e+02 
 1.81970086e+02  3.62697407e+01  1.79999753e+02 
 1.86208714e+02  3.62697407e+01  1.79999748e+02 
 1.90546072e+02  3.62697407e+01  1.79999742e+02 
 1.94984460e+02  3.62697407e+01  1.79999736e+02 
 1.99526231e+02  3.62697407e+01  1.79999729e+02 
 2.04173794e+02  3.62697407e+01  1.79999723e+02 
 2.08929613e+02  3.62697407e+01  1.79999717e+02 
 2.13796209e+02  3.62697407e+01  1.79999710e+02 
 2.18776162e+02  3.62697407e+01  1.79999703e+02 
 2.23872114e+02  3.62697407e+01  1.79999696e+02 
 2.29086765e+02  3.62697407e+01  1.79999689e+02 
 2.34422882e+02  3.62697407e+01  1.79999682e+02 
 2.39883292e+02  3.62697407e+01  1.79999675e+02 
 2.45470892e+02  3.62697407e+01  1.79999667e+02 
 2.51188643e+02  3.62697407e+01  1.79999659e+02 
 2.57039578e+02  3.62697407e+01  1.79999652e+02 
 2.63026799e+02  3.62697407e+01  1.79999643e+02 
 2.69153480e+02  3.62697407e+01  1.79999635e+02 
 2.75422870e+02  3.62697407e+01  1.79999627e+02 
 2.81838293e+02  3.62697407e+01  1.79999618e+02 
 2.88403150e+02  3.62697407e+01  1.79999609e+02 
 2.95120923e+02  3.62697407e+01  1.79999600e+02 
 3.01995172e+02  3.62697407e+01  1.79999591e+02 
 3.09029543e+02  3.62697407e+01  1.79999581e+02 
 3.16227766e+02  3.62697407e+01  1.79999571e+02 
 3.23593657e+02  3.62697407e+01  1.79999561e+02 
 3.31131121e+02  3.62697407e+01  1.79999551e+02 
 3.38844156e+02  3.62697407e+01  1.79999541e+02 
 3.46736850e+02  3.62697407e+01  1.79999530e+02 
 3.54813389e+02  3.62697407e+01  1.79999519e+02 
 3.63078055e+02  3.62697407e+01  1.79999508e+02 
 3.71535229e+02  3.62697407e+01  1.79999496e+02 
 3.80189396e+02  3.62697407e+01  1.79999485e+02 
 3.89045145e+02  3.62697407e+01  1.79999473e+02 
 3.98107171e+02  3.62697407e+01  1.79999460e+02 
 4.07380278e+02  3.62697407e+01  1.79999448e+02 
 4.16869383e+02  3.62697407e+01  1.79999435e+02 
 4.26579519e+02  3.62697407e+01  1.79999422e+02 
 4.36515832e+02  3.62697407e+01  1.79999408e+02 
 4.46683592e+02  3.62697407e+01  1.79999394e+02 
 4.57088190e+02  3.62697407e+01  1.79999380e+02 
 4.67735141e+02  3.62697407e+01  1.79999366e+02 
 4.78630092e+02  3.62697407e+01  1.79999351e+02 
 4.89778819e+02  3.62697407e+01  1.79999336e+02 
 5.01187234e+02  3.62697407e+01  1.79999320e+02 
 5.12861384e+02  3.62697407e+01  1.79999305e+02 
 5.24807460e+02  3.62697407e+01  1.79999288e+02 
 5.37031796e+02  3.62697407e+01  1.79999272e+02 
 5.49540874e+02  3.62697407e+01  1.79999255e+02 
 5.62341325e+02  3.62697407e+01  1.79999238e+02 
 5.75439937e+02  3.62697407e+01  1.79999220e+02 
 5.88843655e+02  3.62697407e+01  1.79999202e+02 
 6.02559586e+02  3.62697407e+01  1.79999183e+02 
 6.16595002e+02  3.62697407e+01  1.79999164e+02 
 6.30957344e+02  3.62697407e+01  1.79999145e+02 
 6.45654229e+02  3.62697407e+01  1.79999125e+02 
 6.60693448e+02  3.62697407e+01  1.79999104e+02 
 6.76082975e+02  3.62697407e+01  1.79999083e+02 
 6.91830971e+02  3.62697407e+01  1.79999062e+02 
 7.07945784e+02  3.62697407e+01  1.79999040e+02 
 7.24435960e+02  3.62697407e+01  1.79999018e+02 
 7.41310241e+02  3.62697407e+01  1.79998995e+02 
 7.58577575e+02  3.62697407e+01  1.79998972e+02 
 7.76247117e+02  3.62697407e+01  1.79998948e+02 
 7.94328235e+02  3.62697407e+01  1.79998923e+02 
 8.12830516e+02  3.62697407e+01  1.79998898e+02 
 8.31763771e+02  3.62697407e+01  1.79998872e+02 
 8.51138038e+02  3.62697407e+01  1.79998846e+02 
 8.70963590e+02  3.62697407e+01  1.79998819e+02 
 8.91250938e+02  3.62697407e+01  1.79998792e+02 
 9.12010839e+02  3.62697407e+01  1.79998764e+02 
 9.33254301e+02  3.62697407e+01  1.79998735e+02 
 9.54992586e+02  3.62697407e+01  1.79998705e+02 
 9.77237221e+02  3.62697407e+01  1.79998675e+02 
 1.00000000e+03  3.62697407e+01  1.79998644e+02 
 1.02329299e+03  3.62697407e+01  1.79998613e+02 
 1.04712855e+03  3.62697407e+01  1.79998580e+02 
 1.07151931e+03  3.62697407e+01  1.79998547e+02 
 1.09647820e+03  3.62697407e+01  1.79998513e+02 
 1.12201845e+03  3.62697407e+01  1.79998479e+02 
 1.14815362e+03  3.62697407e+01  1.79998443e+02 
 1.17489755e+03  3.62697407e+01  1.79998407e+02 
 1.20226443e+03  3.62697407e+01  1.79998370e+02 
 1.23026877e+03  3.62697407e+01  1.79998332e+02 
 1.25892541e+03  3.62697407e+01  1.79998293e+02 
 1.28824955e+03  3.62697407e+01  1.79998253e+02 
 1.31825674e+03  3.62697407e+01  1.79998213e+02 
 1.34896288e+03  3.62697407e+01  1.79998171e+02 
 1.38038426e+03  3.62697407e+01  1.79998128e+02 
 1.41253754e+03  3.62697407e+01  1.79998085e+02 
 1.44543977e+03  3.62697407e+01  1.79998040e+02 
 1.47910839e+03  3.62697407e+01  1.79997995e+02 
 1.51356125e+03  3.62697407e+01  1.79997948e+02 
 1.54881662e+03  3.62697407e+01  1.79997900e+02 
 1.58489319e+03  3.62697407e+01  1.79997851e+02 
 1.62181010e+03  3.62697407e+01  1.79997801e+02 
 1.65958691e+03  3.62697407e+01  1.79997750e+02 
 1.69824365e+03  3.62697407e+01  1.79997698e+02 
 1.73780083e+03  3.62697407e+01  1.79997644e+02 
 1.77827941e+03  3.62697407e+01  1.79997589e+02 
 1.81970086e+03  3.62697407e+01  1.79997533e+02 
 1.86208714e+03  3.62697407e+01  1.79997475e+02 
 1.90546072e+03  3.62697407e+01  1.79997417e+02 
 1.94984460e+03  3.62697407e+01  1.79997356e+02 
 1.99526231e+03  3.62697407e+01  1.79997295e+02 
 2.04173794e+03  3.62697407e+01  1.79997232e+02 
 2.08929613e+03  3.62697407e+01  1.79997167e+02 
 2.13796209e+03  3.62697407e+01  1.79997101e+02 
 2.18776162e+03  3.62697407e+01  1.79997034e+02 
 2.23872114e+03  3.62697407e+01  1.79996965e+02 
 2.29086765e+03  3.62697407e+01  1.79996894e+02 
 2.34422882e+03  3.62697407e+01  1.79996822e+02 
 2.39883292e+03  3.62697407e+01  1.79996748e+02 
 2.45470892e+03  3.62697407e+01  1.79996672e+02 
 2.51188643e+03  3.62697407e+01  1.79996594e+02 
 2.57039578e+03  3.62697407e+01  1.79996515e+02 
 2.63026799e+03  3.62697407e+01  1.79996434e+02 
 2.69153480e+03  3.62697407e+01  1.79996351e+02 
 2.75422870e+03  3.62697407e+01  1.79996266e+02 
 2.81838293e+03  3.62697407e+01  1.79996179e+02 
 2.88403150e+03  3.62697407e+01  1.79996090e+02 
 2.95120923e+03  3.62697407e+01  1.79995999e+02 
 3.01995172e+03  3.62697407e+01  1.79995906e+02 
 3.09029543e+03  3.62697407e+01  1.79995810e+02 
 3.16227766e+03  3.62697407e+01  1.79995713e+02 
 3.23593657e+03  3.62697407e+01  1.79995613e+02 
 3.31131121e+03  3.62697407e+01  1.79995511e+02 
 3.38844156e+03  3.62697406e+01  1.79995406e+02 
 3.46736850e+03  3.62697406e+01  1.79995299e+02 
 3.54813389e+03  3.62697406e+01  1.79995189e+02 
 3.63078055e+03  3.62697406e+01  1.79995077e+02 
 3.71535229e+03  3.62697406e+01  1.79994963e+02 
 3.80189396e+03  3.62697406e+01  1.79994845e+02 
 3.89045145e+03  3.62697406e+01  1.79994725e+02 
 3.98107171e+03  3.62697406e+01  1.79994603e+02 
 4.07380278e+03  3.62697406e+01  1.79994477e+02 
 4.16869383e+03  3.62697406e+01  1.79994348e+02 
 4.26579519e+03  3.62697406e+01  1.79994217e+02 
 4.36515832e+03  3.62697406e+01  1.79994082e+02 
 4.46683592e+03  3.62697406e+01  1.79993944e+02 
 4.57088190e+03  3.62697406e+01  1.79993803e+02 
 4.67735141e+03  3.62697406e+01  1.79993659e+02 
 4.78630092e+03  3.62697406e+01  1.79993511e+02 
 4.89778819e+03  3.62697406e+01  1.79993360e+02 
 5.01187234e+03  3.62697406e+01  1.79993205e+02 
 5.12861384e+03  3.62697406e+01  1.79993047e+02 
 5.24807460e+03  3.62697406e+01  1.79992885e+02 
 5.37031796e+03  3.62697406e+01  1.79992719e+02 
 5.49540874e+03  3.62697406e+01  1.79992549e+02 
 5.62341325e+03  3.62697406e+01  1.79992376e+02 
 5.75439937e+03  3.62697406e+01  1.79992198e+02 
 5.88843655e+03  3.62697406e+01  1.79992017e+02 
 6.02559586e+03  3.62697406e+01  1.79991831e+02 
 6.16595002e+03  3.62697406e+01  1.79991640e+02 
 6.30957344e+03  3.62697406e+01  1.79991446e+02 
 6.45654229e+03  3.62697406e+01  1.79991246e+02 
 6.60693448e+03  3.62697406e+01  1.79991042e+02 
 6.76082975e+03  3.62697406e+01  1.79990834e+02 
 6.91830971e+03  3.62697406e+01  1.79990620e+02 
 7.07945784e+03  3.62697406e+01  1.79990402e+02 
 7.24435960e+03  3.62697406e+01  1.79990178e+02 
 7.41310241e+03  3.62697406e+01  1.79989949e+02 
 7.58577575e+03  3.62697406e+01  1.79989715e+02 
 7.76247117e+03  3.62697406e+01  1.79989476e+02 
 7.94328235e+03  3.62697405e+01  1.79989231e+02 
 8.12830516e+03  3.62697405e+01  1.79988980e+02 
 8.31763771e+03  3.62697405e+01  1.79988723e+02 
 8.51138038e+03  3.62697405e+01  1.79988460e+02 
 8.70963590e+03  3.62697405e+01  1.79988192e+02 
 8.91250938e+03  3.62697405e+01  1.79987917e+02 
 9.12010839e+03  3.62697405e+01  1.79987635e+02 
 9.33254301e+03  3.62697405e+01  1.79987347e+02 
 9.54992586e+03  3.62697405e+01  1.79987052e+02 
 9.77237221e+03  3.62697405e+01  1.79986751e+02 
 1.00000000e+04  3.62697405e+01  1.79986442e+02 
 1.02329299e+04  3.62697405e+01  1.79986126e+02 
 1.04712855e+04  3.62697404e+01  1.79985803e+02 
 1.07151931e+04  3.62697404e+01  1.79985473e+02 
 1.09647820e+04  3.62697404e+01  1.79985134e+02 
 1.12201845e+04  3.62697404e+01  1.79984788e+02 
 1.14815362e+04  3.62697404e+01  1.79984434e+02 
 1.17489755e+04  3.62697404e+01  1.79984071e+02 
 1.20226443e+04  3.62697404e+01  1.79983700e+02 
 1.23026877e+04  3.62697404e+01  1.79983320e+02 
 1.25892541e+04  3.62697403e+01  1.79982932e+02 
 1.28824955e+04  3.62697403e+01  1.79982534e+02 
 1.31825674e+04  3.62697403e+01  1.79982127e+02 
 1.34896288e+04  3.62697403e+01  1.79981711e+02 
 1.38038426e+04  3.62697403e+01  1.79981285e+02 
 1.41253754e+04  3.62697403e+01  1.79980849e+02 
 1.44543977e+04  3.62697402e+01  1.79980403e+02 
 1.47910839e+04  3.62697402e+01  1.79979946e+02 
 1.51356125e+04  3.62697402e+01  1.79979479e+02 
 1.54881662e+04  3.62697402e+01  1.79979001e+02 
 1.58489319e+04  3.62697402e+01  1.79978512e+02 
 1.62181010e+04  3.62697401e+01  1.79978012e+02 
 1.65958691e+04  3.62697401e+01  1.79977500e+02 
 1.69824365e+04  3.62697401e+01  1.79976975e+02 
 1.73780083e+04  3.62697401e+01  1.79976439e+02 
 1.77827941e+04  3.62697400e+01  1.79975890e+02 
 1.81970086e+04  3.62697400e+01  1.79975329e+02 
 1.86208714e+04  3.62697400e+01  1.79974754e+02 
 1.90546072e+04  3.62697399e+01  1.79974166e+02 
 1.94984460e+04  3.62697399e+01  1.79973564e+02 
 1.99526231e+04  3.62697399e+01  1.79972949e+02 
 2.04173794e+04  3.62697398e+01  1.79972318e+02 
 2.08929613e+04  3.62697398e+01  1.79971674e+02 
 2.13796209e+04  3.62697397e+01  1.79971014e+02 
 2.18776162e+04  3.62697397e+01  1.79970339e+02 
 2.23872114e+04  3.62697397e+01  1.79969648e+02 
 2.29086765e+04  3.62697396e+01  1.79968941e+02 
 2.34422882e+04  3.62697396e+01  1.79968217e+02 
 2.39883292e+04  3.62697395e+01  1.79967477e+02 
 2.45470892e+04  3.62697394e+01  1.79966719e+02 
 2.51188643e+04  3.62697394e+01  1.79965944e+02 
 2.57039578e+04  3.62697393e+01  1.79965151e+02 
 2.63026799e+04  3.62697393e+01  1.79964339e+02 
 2.69153480e+04  3.62697392e+01  1.79963509e+02 
 2.75422870e+04  3.62697391e+01  1.79962659e+02 
 2.81838293e+04  3.62697391e+01  1.79961789e+02 
 2.88403150e+04  3.62697390e+01  1.79960899e+02 
 2.95120923e+04  3.62697389e+01  1.79959988e+02 
 3.01995172e+04  3.62697388e+01  1.79959056e+02 
 3.09029543e+04  3.62697387e+01  1.79958102e+02 
 3.16227766e+04  3.62697386e+01  1.79957126e+02 
 3.23593657e+04  3.62697385e+01  1.79956128e+02 
 3.31131121e+04  3.62697384e+01  1.79955106e+02 
 3.38844156e+04  3.62697383e+01  1.79954060e+02 
 3.46736850e+04  3.62697382e+01  1.79952990e+02 
 3.54813389e+04  3.62697381e+01  1.79951895e+02 
 3.63078055e+04  3.62697380e+01  1.79950774e+02 
 3.71535229e+04  3.62697379e+01  1.79949628e+02 
 3.80189396e+04  3.62697377e+01  1.79948455e+02 
 3.89045145e+04  3.62697376e+01  1.79947254e+02 
 3.98107171e+04  3.62697374e+01  1.79946025e+02 
 4.07380278e+04  3.62697373e+01  1.79944768e+02 
 4.16869383e+04  3.62697371e+01  1.79943482e+02 
 4.26579519e+04  3.62697370e+01  1.79942165e+02 
 4.36515832e+04  3.62697368e+01  1.79940818e+02 
 4.46683592e+04  3.62697366e+01  1.79939439e+02 
 4.57088190e+04  3.62697364e+01  1.79938029e+02 
 4.67735141e+04  3.62697362e+01  1.79936585e+02 
 4.78630092e+04  3.62697360e+01  1.79935108e+02 
 4.89778819e+04  3.62697358e+01  1.79933597e+02 
 5.01187234e+04  3.62697356e+01  1.79932050e+02 
 5.12861384e+04  3.62697353e+01  1.79930467e+02 
 5.24807460e+04  3.62697351e+01  1.79928847e+02 
 5.37031796e+04  3.62697348e+01  1.79927190e+02 
 5.49540874e+04  3.62697345e+01  1.79925494e+02 
 5.62341325e+04  3.62697342e+01  1.79923759e+02 
 5.75439937e+04  3.62697339e+01  1.79921983e+02 
 5.88843655e+04  3.62697336e+01  1.79920166e+02 
 6.02559586e+04  3.62697333e+01  1.79918306e+02 
 6.16595002e+04  3.62697329e+01  1.79916403e+02 
 6.30957344e+04  3.62697326e+01  1.79914456e+02 
